"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus"
"355","201211020CLE","CLE","Luke Walton","waltolu01","4:26",0,3,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,2,0,-11
"356","201211020GSW","MEM","Marc Gasol","gasolma01","37:22:00",7,13,0.538,0,0,NA,7,8,0.875,0,6,6,5,0,1,1,4,21,17
"357","201211020GSW","MEM","Zach Randolph","randoza01","36:09:00",5,10,0.5,0,1,0,5,5,1,4,10,14,0,1,1,5,4,15,9
"358","201211020GSW","MEM","Rudy Gay","gayru01","34:49:00",7,18,0.389,0,2,0,4,8,0.5,2,6,8,0,0,1,2,2,18,9
"359","201211020GSW","MEM","Mike Conley","conlemi01","33:58:00",5,9,0.556,3,5,0.6,8,8,1,0,3,3,7,5,0,3,3,21,14
"360","201211020GSW","MEM","Tony Allen","allento01","29:49:00",3,9,0.333,0,0,NA,0,1,0,1,2,3,1,1,0,0,2,6,9
"361","201211020GSW","MEM","Marreese Speights","speigma01","18:19",2,7,0.286,0,0,NA,0,0,NA,2,3,5,0,0,1,1,4,4,-5
"362","201211020GSW","MEM","Quincy Pondexter","pondequ01","17:50",1,2,0.5,0,0,NA,2,2,1,0,1,1,2,1,0,0,1,4,-1
"363","201211020GSW","MEM","Wayne Ellington","ellinwa01","17:43",3,6,0.5,2,4,0.5,2,2,1,0,0,0,3,1,0,0,0,10,2
"364","201211020GSW","MEM","Jerryd Bayless","bayleje01","14:02",2,3,0.667,1,1,1,0,0,NA,0,0,0,4,0,0,1,2,5,-4
"365","201211020GSW","GSW","Stephen Curry","curryst01","42:30:00",10,20,0.5,6,10,0.6,0,1,0,1,4,5,7,1,0,4,3,26,-7
"366","201211020GSW","GSW","Klay Thompson","thompkl01","38:27:00",4,10,0.4,1,2,0.5,2,2,1,0,3,3,5,1,1,1,1,11,-5
"367","201211020GSW","GSW","David Lee","leeda02","34:58:00",8,13,0.615,0,0,NA,0,0,NA,0,7,7,0,0,0,4,5,16,-1
"368","201211020GSW","GSW","Harrison Barnes","barneha02","23:22",3,7,0.429,2,5,0.4,0,0,NA,0,0,0,1,0,0,2,5,8,-11
"369","201211020GSW","GSW","Andrew Bogut","bogutan01","18:00",2,5,0.4,0,0,NA,0,0,NA,1,2,3,1,0,1,2,3,4,-16
"370","201211020GSW","GSW","Jarrett Jack","jackja01","27:17:00",2,6,0.333,1,2,0.5,0,0,NA,0,4,4,6,0,0,0,2,5,1
"371","201211020GSW","GSW","Carl Landry","landrca01","23:40",5,10,0.5,0,0,NA,10,12,0.833,4,2,6,1,1,0,3,3,20,12
"372","201211020GSW","GSW","Festus Ezeli","ezelife01","12:31",2,5,0.4,0,0,NA,0,0,NA,2,2,4,0,2,2,2,1,4,-4
"373","201211020GSW","GSW","Richard Jefferson","jefferi01","9:40",0,1,0,0,1,0,0,0,NA,0,2,2,0,0,0,0,0,0,-9
"374","201211020GSW","GSW","Andris Biedrins","biedran01","6:06",0,1,0,0,0,NA,0,2,0,0,1,1,0,0,1,0,1,0,-11
"375","201211020GSW","GSW","Brandon Rush","rushbr01","1:51",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,3
"376","201211020GSW","GSW","Draymond Green","greendr01","1:39",0,2,0,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,-2
"377","201211020LAL","LAC","Chris Paul","paulch01","34:02:00",7,15,0.467,1,3,0.333,3,4,0.75,0,6,6,15,3,0,1,3,18,19
"378","201211020LAL","LAC","Blake Griffin","griffbl01","33:07:00",6,15,0.4,0,1,0,3,5,0.6,3,5,8,3,2,0,4,6,15,15
"379","201211020LAL","LAC","Caron Butler","butleca01","25:17:00",5,7,0.714,2,3,0.667,2,2,1,0,2,2,0,1,1,2,1,14,4
"380","201211020LAL","LAC","DeAndre Jordan","jordade01","22:58",2,3,0.667,0,0,NA,0,3,0,2,3,5,0,0,2,0,3,4,7
"381","201211020LAL","LAC","Willie Green","greenwi01","13:16",3,6,0.5,2,5,0.4,0,0,NA,0,1,1,1,1,0,1,3,8,3
"382","201211020LAL","LAC","Jamal Crawford","crawfja01","31:13:00",5,12,0.417,2,4,0.5,9,9,1,0,3,3,1,3,0,0,1,21,3
"383","201211020LAL","LAC","Matt Barnes","barnema02","28:17:00",4,9,0.444,0,2,0,0,0,NA,2,3,5,1,1,0,0,1,8,8
"384","201211020LAL","LAC","Lamar Odom","odomla01","18:36",2,8,0.25,1,4,0.25,0,0,NA,0,2,2,1,0,0,0,0,5,-6
"385","201211020LAL","LAC","Eric Bledsoe","bledser01","14:04",4,8,0.5,0,0,NA,2,2,1,1,1,2,1,1,0,1,2,10,-7
"386","201211020LAL","LAC","Ryan Hollins","holliry01","12:17",0,1,0,0,0,NA,2,2,1,1,1,2,0,0,0,1,6,2,2
"387","201211020LAL","LAC","Ronny Turiaf","turiaro01","6:54",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,1,1,0,0,2
"388","201211020LAL","LAL","Kobe Bryant","bryanko01","42:55:00",14,23,0.609,2,3,0.667,10,10,1,2,4,6,1,2,0,6,1,40,-7
"389","201211020LAL","LAL","Pau Gasol","gasolpa01","38:50:00",5,9,0.556,0,0,NA,0,0,NA,3,11,14,3,1,0,1,3,10,-8
"390","201211020LAL","LAL","Steve Blake","blakest01","38:41:00",2,6,0.333,2,3,0.667,2,2,1,0,1,1,2,0,0,3,6,8,-2
"391","201211020LAL","LAL","Metta World Peace","artesro01","38:18:00",3,10,0.3,1,7,0.143,1,2,0.5,0,1,1,3,2,0,2,5,8,-2
"392","201211020LAL","LAL","Dwight Howard","howardw01","30:28:00",4,7,0.571,0,0,NA,5,10,0.5,1,7,8,2,0,5,4,5,13,-3
"393","201211020LAL","LAL","Antawn Jamison","jamisan01","19:39",1,2,0.5,0,0,NA,2,4,0.5,1,5,6,1,1,1,1,0,4,-2
"394","201211020LAL","LAL","Darius Morris","morrida01","12:48",3,5,0.6,1,2,0.5,0,0,NA,0,0,0,1,1,0,2,1,7,-7
"395","201211020LAL","LAL","Devin Ebanks","ebankde01","9:33",1,2,0.5,1,1,1,0,0,NA,0,1,1,1,0,1,0,2,3,-6
"396","201211020LAL","LAL","Jordan Hill","hilljo01","8:48",1,4,0.25,0,0,NA,0,0,NA,0,1,1,1,0,0,1,0,2,-13
"397","201211020MIN","SAC","Jason Thompson","thompja02","33:31:00",4,10,0.4,0,0,NA,2,2,1,4,3,7,2,1,2,0,4,10,-6
"398","201211020MIN","SAC","Tyreke Evans","evansty01","29:35:00",3,14,0.214,0,1,0,0,0,NA,2,5,7,5,1,0,2,4,6,-7
"399","201211020MIN","SAC","Isaiah Thomas","thomais02","25:45:00",7,13,0.538,3,7,0.429,3,4,0.75,0,2,2,2,0,0,2,5,20,-7
"400","201211020MIN","SAC","DeMarcus Cousins","couside01","25:19:00",5,13,0.385,0,0,NA,1,1,1,0,4,4,0,0,0,1,5,11,-5
"401","201211020MIN","SAC","James Johnson","johnsja01","20:45",2,5,0.4,0,0,NA,1,2,0.5,1,5,6,2,2,0,2,3,5,-7
"402","201211020MIN","SAC","Marcus Thornton","thornma01","27:39:00",6,13,0.462,0,4,0,3,3,1,0,0,0,2,0,0,0,1,15,-3
"403","201211020MIN","SAC","Chuck Hayes","hayesch01","20:09",1,3,0.333,0,0,NA,1,2,0.5,3,8,11,2,0,1,1,3,3,-1
"404","201211020MIN","SAC","Francisco Garcia","garcifr01","15:20",0,3,0,0,1,0,0,0,NA,1,0,1,0,1,0,0,2,0,-7
"405","201211020MIN","SAC","Jimmer Fredette","fredeji01","15:06",3,5,0.6,0,1,0,0,0,NA,0,1,1,0,0,0,2,2,6,0
"406","201211020MIN","SAC","Thomas Robinson","robinth01","11:35",0,1,0,0,0,NA,2,2,1,0,4,4,0,2,0,1,2,2,-8
"407","201211020MIN","SAC","Travis Outlaw","outlatr01","8:07",1,4,0.25,0,0,NA,0,0,NA,0,0,0,1,0,1,0,2,2,-4
"408","201211020MIN","SAC","Aaron Brooks","brookaa01","7:09",0,5,0,0,2,0,0,0,NA,0,0,0,1,0,0,0,1,0,-5
"409","201211020MIN","MIN","Nikola Pekovic","pekovni01","31:49:00",2,8,0.25,0,0,NA,5,8,0.625,3,2,5,0,0,1,1,2,9,5
"410","201211020MIN","MIN","Andrei Kirilenko","kirilan01","30:36:00",4,7,0.571,0,0,NA,2,3,0.667,2,5,7,5,0,1,2,0,10,7
"411","201211020MIN","MIN","Brandon Roy","roybr01","30:14:00",4,14,0.286,0,5,0,2,4,0.5,2,3,5,6,1,0,1,0,10,-4
